,doctor_id,doctor_title,depart,call_num,call_answer_num,recruit_call_num,recruit_call_answer_num,cover_call_num,cover_call_answer_num,effective_call_num,effective_recruit_call_num,effective_cover_call_num,effective_call_time,effective_recrui_call_time,effective_cover_call_time,wechat_send_num,wechat_send_words,wechat_answer_num,wechat_answer_words,wechat_send_days,wechat_answer_days,article_send_num,read_num,article_read_num,effective_read_num,effective_read_time,wenjuan_send_num,effective_wenjuan_num,live_send_num,effective_live_num,effective_live_time,activity_num,offline_visit_num,naxion_time,hzl,effective_channel_num,data_date,index,time
4243,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-08-04,1786.0,1596470400.0
4245,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,187,0,0,1,0,0,0,0,0,0,0,0,0,3,2280,0,0,30,8,1,2020-08-09,1967.0,1596902400.0
4247,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-07-18,2552.0,1595001600.0
4248,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-08-11,2652.0,1597075200.0
4249,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,2344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-05-27,3105.0,1590508800.0
4250,1220489,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-07-13,3225.0,1594569600.0
4251,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-06-25,3239.0,1593014400.0
4252,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,8,1469,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2020-05-22,3273.0,1590076800.0
4253,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-06-18,3435.0,1592409600.0
4254,1220489,主治医师,神经内科,1,1,0,0,1,1,1,0,1,75,0,75,2,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2020-05-26,3450.0,1590422400.0
4255,1220489,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-05-19,3788.0,1589817600.0
4257,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,1413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-08-07,3996.0,1596729600.0
4259,1220489,主治医师,神经内科,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-05-12,4143.0,1589212800.0
4261,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-05-18,4293.0,1589731200.0
4263,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-05-15,4777.0,1589472000.0
4264,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-07-28,5452.0,1595865600.0
4265,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-06-22,5712.0,1592755200.0
4268,1220489,主治医师,神经内科,2,2,0,0,2,2,1,0,0,87,0,0,3,152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2020-06-09,6044.0,1591632000.0
4269,1220489,主治医师,神经内科,1,1,0,0,1,1,1,0,1,95,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2020-04-15,6589.0,1586880000.0
4270,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2020-03-18,6745.0,1584460800.0
4271,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-06-01,6877.0,1590940800.0
4272,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-07-14,7004.0,1594656000.0
4273,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,2573,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1,2020-05-09,7059.0,1588953600.0
4275,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-06-15,7372.0,1592150400.0
4278,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-07-16,8139.0,1594828800.0
4279,1220489,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-08-06,8556.0,1596643200.0
4280,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,2020-06-11,8826.0,1591804800.0
4281,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,142,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,2020-04-28,8860.0,1588003200.0
4284,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-05-10,10002.0,1589040000.0
4285,1220489,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-07-19,10282.0,1595088000.0
4286,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-06-23,10316.0,1592841600.0
4287,1220489,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2020-07-09,10473.0,1594224000.0
4290,1189864,主治医师,普通内科,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-12,628.0,1589212800.0
4292,1189864,主治医师,普通内科,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-04,1229.0,1591200000.0
4293,1189864,主治医师,普通内科,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-03,1232.0,1591113600.0
4294,1189864,主治医师,普通内科,1,1,0,0,1,1,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-04-14,1247.0,1586793600.0
4297,1189864,主治医师,普通内科,1,1,1,1,0,0,1,1,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-04-03,1756.0,1585843200.0
4298,1189864,主治医师,普通内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-19,2435.0,1589817600.0
4299,1189864,主治医师,普通内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-02,2743.0,1593619200.0
4302,1189864,主治医师,普通内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-17,4251.0,1594915200.0
4304,1189864,主治医师,普通内科,1,1,0,0,1,1,1,0,1,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-04-17,4630.0,1587052800.0
4308,1189864,主治医师,普通内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-22,5275.0,1595347200.0
4315,1189864,主治医师,普通内科,1,1,0,0,1,1,1,0,1,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-06-17,8010.0,1592323200.0
4316,1189864,主治医师,普通内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-08,8518.0,1588867200.0
4317,1189864,主治医师,普通内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-28,8532.0,1588003200.0
4320,1189864,主治医师,普通内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-10,8804.0,1594310400.0
4322,1189864,主治医师,普通内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-06,9047.0,1596643200.0
4327,1189864,主治医师,普通内科,1,1,0,0,1,1,1,0,1,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-05-27,10508.0,1590508800.0
4328,1353611,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-07-23,467.0,1595433600.0
4329,1353611,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-06-12,606.0,1591891200.0
4331,1353611,主治医师,神经内科,1,1,0,0,1,1,1,0,1,241,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-06-02,1234.0,1591027200.0
4334,1353611,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-06-18,2061.0,1592409600.0
4335,1353611,主治医师,神经内科,1,1,1,1,0,0,1,1,0,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2020-05-26,2433.0,1590422400.0
4340,1353611,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-07,3141.0,1596729600.0
4341,1353611,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-07-09,3419.0,1594224000.0
4342,1353611,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-07-31,3498.0,1596124800.0
4343,1353611,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-04,3828.0,1596470400.0
4345,1353611,主治医师,神经内科,1,1,0,0,1,1,1,0,1,105,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-05-28,4133.0,1590595200.0
4348,1353611,主治医师,神经内科,1,1,0,0,1,1,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020-07-15,4580.0,1594742400.0
4351,1353611,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-07-14,5206.0,1594656000.0
4352,1353611,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-03,5941.0,1596384000.0
4355,1353611,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-07-30,6434.0,1596038400.0
4358,1353611,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-07-28,8390.0,1595865600.0
4359,1353611,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-11,8563.0,1597075200.0
4362,1353611,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,3,223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2020-08-09,9417.0,1596902400.0
4363,1353611,主治医师,神经内科,2,2,0,0,2,2,2,0,1,227,0,206,4,1997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2020-07-06,9503.0,1593964800.0
4367,1278259,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-07-17,72.0,1594915200.0
4369,1278259,副主任医师,神经内科,1,1,1,1,0,0,1,1,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020-03-25,455.0,1585065600.0
4371,1278259,副主任医师,神经内科,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-07-10,903.0,1594310400.0
4372,1278259,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-12,1087.0,1589212800.0
4373,1278259,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-07-02,1362.0,1593619200.0
4375,1278259,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-07,1754.0,1588780800.0
4377,1278259,副主任医师,神经内科,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-19,2935.0,1589817600.0
4379,1278259,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-07-22,3125.0,1595347200.0
4381,1278259,副主任医师,神经内科,2,1,0,0,2,1,1,0,1,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2020-07-27,3642.0,1595779200.0
4382,1278259,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-06-17,5068.0,1592323200.0
4385,1278259,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2020-08-04,5943.0,1596470400.0
4387,1278259,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-26,6242.0,1590422400.0
4390,1278259,副主任医师,神经内科,2,1,0,0,2,1,1,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2020-08-06,7266.0,1596643200.0
4391,1278259,副主任医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-04,7548.0,1591200000.0
4397,1278259,副主任医师,神经内科,2,2,0,0,2,2,1,0,1,76,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-04-16,9855.0,1586966400.0
4398,1278259,副主任医师,神经内科,1,1,0,0,1,1,1,0,1,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2020-04-28,10014.0,1588003200.0
4400,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,6,662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-22,250.0,1592755200.0
4401,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-05-27,436.0,1590508800.0
4402,1330111,主治医师,神经内科,1,1,0,0,1,1,1,0,0,33,0,0,7,394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2020-06-09,764.0,1591632000.0
4403,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-25,1529.0,1593014400.0
4404,1330111,主治医师,神经内科,1,1,0,0,1,1,1,0,1,88,0,88,1,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-05-20,1558.0,1589904000.0
4406,1330111,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-06,1711.0,1593964800.0
4407,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-04,1789.0,1596470400.0
4410,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,7,4894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-05-26,2075.0,1590422400.0
4411,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,7,550,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-23,2113.0,1595433600.0
4412,1330111,主治医师,神经内科,2,1,0,0,2,1,1,0,1,167,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-05-23,2254.0,1590163200.0
4413,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-02,2426.0,1591027200.0
4414,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-28,2573.0,1593273600.0
4415,1330111,主治医师,神经内科,2,1,0,0,1,1,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2020-05-29,2780.0,1590681600.0
4417,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-28,2968.0,1595865600.0
4419,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-15,3067.0,1594742400.0
4420,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-30,3134.0,1596038400.0
4422,1330111,主治医师,神经内科,1,1,0,0,1,1,1,0,1,95,0,95,1,164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-06-17,3929.0,1592323200.0
4423,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-15,4765.0,1592150400.0
4424,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,1136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-10,4819.0,1596988800.0
4425,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-09,4974.0,1596902400.0
4427,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-30,5388.0,1593446400.0
4428,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-11,5466.0,1597075200.0
4430,1330111,主治医师,神经内科,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-10,5719.0,1591718400.0
4432,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-25,6096.0,1595606400.0
4433,1330111,主治医师,神经内科,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-05-18,6246.0,1589731200.0
4435,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-09,6366.0,1594224000.0
4437,1330111,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-16,6533.0,1594828800.0
4438,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-07-14,6695.0,1594656000.0
4445,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-07,8715.0,1596729600.0
4446,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-01,9190.0,1590940800.0
4448,1330111,主治医师,神经内科,1,1,1,1,0,0,1,1,0,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2020-04-27,9703.0,1587916800.0
4451,1330111,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-08-06,10193.0,1596643200.0
4452,1330111,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2020-06-23,10488.0,1592841600.0
4453,1330111,主治医师,神经内科,1,1,0,0,1,1,1,0,1,188,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,2020-05-25,10510.0,1590336000.0
4454,1354660,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-05,15.0,1596556800.0
4456,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,206,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-06-25,414.0,1593014400.0
4457,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,489,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-07,478.0,1596729600.0
4458,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-04,659.0,1596470400.0
4461,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-06-28,753.0,1593273600.0
4462,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-09,1054.0,1594224000.0
4463,1354660,主治医师,神经内科,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-10,1209.0,1594310400.0
4466,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,5,1077,1,5,1,1,0,4,1,2,1546,0,0,0,0,0,0,0,5,4,2,2020-06-05,2245.0,1591286400.0
4468,1354660,主治医师,神经内科,1,1,0,0,1,1,1,0,1,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-06-04,2593.0,1591200000.0
4469,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-06-18,2922.0,1592409600.0
4470,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,3,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-06-30,3234.0,1593446400.0
4471,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-06-23,3242.0,1592841600.0
4478,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,2,300,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-08-11,4517.0,1597075200.0
4480,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,308,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-28,5106.0,1595865600.0
4482,1354660,主治医师,神经内科,1,1,1,1,0,0,1,1,0,125,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,2020-05-27,5727.0,1590508800.0
4486,1354660,主治医师,神经内科,1,1,0,0,1,1,1,0,1,42,0,42,2,893,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2020-07-16,7514.0,1594828800.0
4487,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,4,212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-14,7520.0,1594656000.0
4488,1354660,主治医师,神经内科,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2020-07-07,7684.0,1594051200.0
